id,name,dex_num,type,category,target,power,accuracy,priority,pp,short_description,long_description,has_secondary_effect,is_multi_hit,multi_hit_high,multi_hit_low,ignores_substitute,ignores_protect,bounceable,bite,bullet,contact,dance,heal,powder,pulse,punch,slice,sound,wind,boosted_by_sheer_force,ohko,is_z_move,is_max_move,is_legal
8de53f60-a51a-43cb-9b7c-ee2739aef9f1,Dragon Darts,751,Dragon,Physical,normal,50,100,0,10,Hits twice. Doubles: Tries to hit each foe once.,"Hits twice. If the first hit breaks the target's substitute, it will take damage for the second hit. In Double Battles, this move attempts to hit the targeted Pokemon and its ally once each. If hitting one of these Pokemon would be prevented by immunity, protection, semi-invulnerability, an Ability, or accuracy, it attempts to hit the other Pokemon twice instead. If this move is redirected, it hits that target twice.",false,true,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
8dfa8d95-42b6-445f-8166-37718d9f0f51,Infestation,611,Bug,Special,normal,20,100,0,20,Traps and damages the target for 4-5 turns.,"Prevents the target from switching for four or five turns (seven turns if the user is holding Grip Claw). Causes damage to the target equal to 1/8 of its maximum HP (1/6 if the user is holding Binding Band), rounded down, at the end of each turn during effect. The target can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Shed Tail, Teleport, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field, or if the target uses Mortal Spin, Rapid Spin, or Substitute successfully. This effect is not stackable or reset by using this or another binding move.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
8e1a0835-f923-4457-883b-080b9a358d96,Iron Defense,334,Steel,Status,self,0,-1,0,15,Raises the user's Defense by 2.,Raises the user's Defense by 2 stages.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
8e2faa08-5285-4adf-8fd8-01a465347d0c,Role Play,272,Psychic,Status,normal,0,-1,0,10,User replaces its Ability with the target's.,"The user's Ability changes to match the target's Ability. Fails if the user's Ability is As One, Battle Bond, Comatose, Disguise, Gulp Missile, Ice Face, Multitype, Power Construct, RKS System, Schooling, Shields Down, Stance Change, Tera Shift, Zen Mode, Zero to Hero, or already matches the target, or if the target's Ability is As One, Battle Bond, Comatose, Commander, Disguise, Embody Aspect, Flower Gift, Forecast, Hunger Switch, Ice Face, Illusion, Imposter, Multitype, Neutralizing Gas, Poison Puppeteer, Power Construct, Power of Alchemy, Protosynthesis, Quark Drive, Receiver, RKS System, Schooling, Shields Down, Stance Change, Tera Shell, Tera Shift, Teraform Zero, Trace, Wonder Guard, Zen Mode, or Zero to Hero.",false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
8e7195d8-486f-460f-a2c0-b818ea5a12bd,Noble Roar,568,Normal,Status,normal,0,100,0,30,Lowers the target's Attack and Sp. Atk by 1.,Lowers the target's Attack and Special Attack by 1 stage.,false,false,,,true,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true
8ea4edb0-0f90-4505-b611-d95474d263e7,"10,000,000 Volt Thunderbolt",719,Electric,Special,normal,195,-1,0,1,Very high critical hit ratio.,Has a very high chance for a critical hit.,false,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
8f03bc5c-4afe-485f-9486-49a8bfeefb97,G-Max Chi Strike,1000,Fighting,Physical,adjacentFoe,10,-1,0,5,Base move affects power. Allies: Crit Ratio +1.,"Power is equal to the base move's Max Move power. If this move is successful, each Pokemon on the user's side has their critical hit ratio raised by 1 stage, even if they have a substitute.",false,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
8f065d52-9af8-42e0-b320-9e373925eeda,Splishy Splash,730,Water,Special,allAdjacentFoes,90,100,0,15,30% chance to paralyze the target.,Has a 30% chance to paralyze the target.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
8f2e8bf4-86be-4ab1-9827-1a0af6c2858a,Volt Tackle,344,Electric,Physical,normal,120,100,0,15,Has 33% recoil. 10% chance to paralyze target.,"Has a 10% chance to paralyze the target. If the target lost HP, the user takes recoil damage equal to 33% the HP lost by the target, rounded half up, but not less than 1 HP.",true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
8f34c077-47fa-48c1-932b-48e5c7a164a7,G-Max Tartness,1000,Grass,Physical,adjacentFoe,10,-1,0,10,Base move affects power. Foes: -1 evasiveness.,"Power is equal to the base move's Max Move power. If this move is successful, the evasiveness of each Pokemon on the opposing side is lowered by 1 stage, even if they have a substitute.",false,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
8f379970-3e8c-48ea-8a63-50a68db4ab8b,Acid Spray,491,Poison,Special,normal,40,100,0,20,100% chance to lower the target's Sp. Def by 2.,Has a 100% chance to lower the target's Special Defense by 2 stages.,true,false,,,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true
8f5956e5-02df-49bb-8718-ce302f706faf,Endure,203,Normal,Status,self,0,-1,4,10,User survives attacks this turn with at least 1 HP.,"The user will survive attacks made by other Pokemon during this turn with at least 1 HP. This move has a 1/X chance of being successful, where X starts at 1 and triples each time this move is successfully used. X resets to 1 if this move fails, if the user's last move used is not Baneful Bunker, Burning Bulwark, Detect, Endure, King's Shield, Max Guard, Obstruct, Protect, Quick Guard, Silk Trap, Spiky Shield, or Wide Guard, or if it was one of those moves and the user's protection was broken. Fails if the user moves last this turn.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
8f60daa4-9ff6-4ad8-a8b2-b218605d4bf5,Triple Kick,167,Fighting,Physical,normal,10,90,0,10,"Hits 3 times. Each hit can miss, but power rises.","Hits three times. Power increases to 20 for the second hit and 30 for the third. This move checks accuracy for each hit, and the attack ends if the target avoids a hit. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit three times.",false,true,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
8f732743-2f6a-44ea-9cbd-593fcb8718da,Revival Blessing,863,Normal,Status,self,0,-1,0,1,Revives a fainted Pokemon to 50% HP.,"A fainted party member is selected and revived with 1/2 its max HP, rounded down. Fails if there are no fainted party members.",false,false,,,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
8f82b43f-45ec-4d6a-9b20-7df4af098123,Hidden Power Electric,237,Electric,Special,normal,60,100,0,15,,,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
901a1aaf-f657-4e7f-afb9-f44a4aa96374,Follow Me,266,Normal,Status,self,0,-1,2,20,The foes' moves target the user on the turn used.,"Until the end of the turn, all single-target attacks from the opposing side are redirected to the user. Such attacks are redirected to the user before they can be reflected by Magic Coat or the Magic Bounce Ability, or drawn in by the Lightning Rod or Storm Drain Abilities. Fails if it is not a Double Battle or Battle Royal. This effect is ignored while the user is under the effect of Sky Drop.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
902b4eca-a4f8-490e-bbed-635cde0332c5,Sacred Sword,533,Fighting,Physical,normal,90,100,0,15,Ignores the target's stat stage changes.,"Ignores the target's stat stage changes, including evasiveness.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
90ac5b6f-e670-487f-8661-f947d1facb2f,Max Guard,743,Normal,Status,self,0,-1,4,10,Protects user from moves & Max Moves this turn.,"The user is protected from nearly all attacks made by other Pokemon during this turn, including Max and G-Max Moves. This move has a 1/X chance of being successful, where X starts at 1 and triples each time this move is successfully used. X resets to 1 if this move fails, if the user's last move used is not Baneful Bunker, Detect, Endure, King's Shield, Max Guard, Obstruct, Protect, Quick Guard, Spiky Shield, or Wide Guard, or if it was one of those moves and the user's protection was broken. Fails if the user moves last this turn.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
912aec42-08a4-40ec-957c-4cc31caa04fc,Weather Ball,311,Normal,Special,normal,50,100,0,10,Power doubles and type varies in each weather.,"Power doubles if a weather condition other than Delta Stream is active, and this move's type changes to match. Ice type during Snow, Water type during Primordial Sea or Rain Dance, Rock type during Sandstorm, and Fire type during Desolate Land or Sunny Day. If the user is holding Utility Umbrella and uses Weather Ball during Primordial Sea, Rain Dance, Desolate Land, or Sunny Day, this move remains Normal type and does not double in power.",false,false,,,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true
91918ca0-a878-47fa-a707-46d6d125c59b,Horn Drill,32,Normal,Physical,normal,0,30,0,5,OHKOs the target. Fails if user is a lower level.,"Deals damage to the target equal to the target's maximum HP. Ignores accuracy and evasiveness modifiers. This attack's accuracy is equal to (user's level - target's level + 30)%, and fails if the target is at a higher level. Pokemon with the Sturdy Ability are immune.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,true
92699709-4fca-47c9-98f3-1235579ee877,Acrobatics,512,Flying,Physical,any,55,100,0,15,Power doubles if the user has no held item.,Power doubles if the user has no held item.,false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
927ed434-2297-4af1-89f1-ae193d99ae9e,Final Gambit,515,Fighting,Special,normal,0,100,0,5,Does damage equal to the user's HP. User faints.,"Deals damage to the target equal to the user's current HP. If this move is successful, the user faints.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
934ba803-b57e-4e60-a8f6-68357c23e0a8,Let's Snuggle Forever,726,Fairy,Physical,normal,190,-1,0,1,No additional effect.,No additional effect.,false,false,,,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false
9354a5ad-70e0-4852-afa2-e6a03ea7f49d,Submission,66,Fighting,Physical,normal,80,80,0,20,Has 1/4 recoil.,"If the target lost HP, the user takes recoil damage equal to 1/4 the HP lost by the target, rounded half up, but not less than 1 HP.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
93eeab52-1eaa-48c2-8598-29c95787e14f,Subzero Slammer,650,Ice,Physical,normal,1,-1,0,1,Power is equal to the base move's Z-Power.,Power is equal to the base move's Z-Power.,false,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
94173e81-ce70-423a-980b-66cfe3c1c546,Water Pulse,352,Water,Special,any,60,100,0,20,20% chance to confuse the target.,Has a 20% chance to confuse the target.,true,false,,,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true
946b101c-ac32-4090-a539-a35cc6ad9b8a,Sharpen,159,Normal,Status,self,0,-1,0,30,Raises the user's Attack by 1.,Raises the user's Attack by 1 stage.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
94a8df1d-1864-45a8-84f1-47f2b42b241b,Fire Punch,7,Fire,Physical,normal,75,100,0,15,10% chance to burn the target.,Has a 10% chance to burn the target.,true,false,,,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,true
94e2ab33-cde4-4854-97ed-34981f084fc4,Rototiller,563,Ground,Status,all,0,-1,0,10,Raises Atk/Sp. Atk of grounded Grass types by 1.,Raises the Attack and Special Attack of all grounded Grass-type Pokemon on the field by 1 stage.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
94f156d3-0562-4251-b1bb-1f74f9aabc66,Speed Swap,683,Psychic,Status,normal,0,-1,0,10,Swaps Speed stat with target.,The user swaps its Speed stat with the target. Stat stage changes are unaffected.,false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
951c3fd4-92e7-49dc-934c-ecf24b23634b,Draining Kiss,577,Fairy,Special,normal,50,100,0,10,User recovers 75% of the damage dealt.,"The user recovers 3/4 the HP lost by the target, rounded half up. If Big Root is held by the user, the HP recovered is 1.3x normal, rounded half down.",false,false,,,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,true
955167e4-a183-4455-b653-465efb10fc66,Glacial Lance,824,Ice,Physical,allAdjacentFoes,120,100,0,5,No additional effect. Hits adjacent foes.,No additional effect.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
955d4a40-66b5-4d6e-a2e8-a32b8e891050,Tachyon Cutter,911,Steel,Special,normal,50,-1,0,10,Hits twice. This move does not check accuracy.,"Hits twice. If the first hit breaks the target's substitute, it will take damage for the second hit. This move does not check accuracy.",false,true,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
95b3f9ea-ed84-4808-a253-dc61089ffb72,Hidden Power Psychic,237,Psychic,Special,normal,60,100,0,15,,,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
96884e2c-98c9-40ef-a134-ebcf925a9570,Spider Web,169,Bug,Status,normal,0,-1,0,10,Prevents the target from switching out.,"Prevents the target from switching out. The target can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Teleport, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field.",false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
96e325c4-a980-4e49-adaf-9827f079b4ab,Astonish,310,Ghost,Physical,normal,30,100,0,15,30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
97db1bf2-5c1e-4efe-9b1b-952899d88c38,Heart Swap,391,Psychic,Status,normal,0,-1,0,10,Swaps all stat changes with target.,The user swaps all its stat stage changes with the target.,false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
97fa4f4a-101b-4967-8e35-fdb6a500044f,Accelerock,709,Rock,Physical,normal,40,100,1,20,Usually goes first.,No additional effect.,false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
98030f49-256b-4ad3-be74-e831f0ff3e7c,Charm,204,Fairy,Status,normal,0,100,0,20,Lowers the target's Attack by 2.,Lowers the target's Attack by 2 stages.,false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
982b6aca-9307-498f-82c9-89af2dae9c66,Aqua Step,872,Water,Physical,normal,80,100,0,10,100% chance to raise the user's Speed by 1.,Has a 100% chance to raise the user's Speed by 1 stage.,true,false,,,false,false,false,false,false,true,true,false,false,false,false,false,false,false,true,false,false,false,true
98963dda-ba34-49c7-8eb7-4a8404043d27,Max Airstream,766,Flying,Physical,adjacentFoe,10,-1,0,10,Base move affects power. Allies: +1 Speed.,"Power is equal to the base move's Max Move power. If this move is successful, the Speed of each Pokemon on the user's side is raised by 1 stage, even if they have a substitute. This effect does not happen if the user is not Dynamaxed. If this move is used as a base move, it deals damage with a power of 0.",false,false,,,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false
98a99907-dfbc-4e90-9f54-6dbce33878cd,Smack Down,479,Rock,Physical,normal,50,100,0,15,Removes the target's Ground immunity.,"This move can hit a target using Bounce, Fly, or Sky Drop, or is under the effect of Sky Drop. If this move hits a target under the effect of Bounce, Fly, Magnet Rise, or Telekinesis, the effect ends. If the target is a Flying type that has not used Roost this turn or a Pokemon with the Levitate Ability, it loses its immunity to Ground-type attacks and the Arena Trap Ability as long as it remains active. During the effect, Magnet Rise fails for the target and Telekinesis fails against the target.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
993dd28f-e2aa-47e7-95eb-4fe318777530,Cotton Spore,178,Grass,Status,allAdjacentFoes,0,100,0,40,Lowers the target's Speed by 2.,Lowers the target's Speed by 2 stages.,false,false,,,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
9990b58b-9182-4645-a800-83b9d4332449,Rage,99,Normal,Physical,normal,20,100,0,20,Raises the user's Attack by 1 if hit during use.,"Once this move is successfully used, the user's Attack is raised by 1 stage every time it is hit by another Pokemon's attack as long as this move is chosen for use.",false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
99be7042-9f80-466f-990d-875caf7654f5,Smog,123,Poison,Special,normal,30,70,0,20,40% chance to poison the target.,Has a 40% chance to poison the target.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
9a318a87-2797-4f5e-ac3e-dec6bdba7d86,Fillet Away,868,Normal,Status,self,0,-1,0,10,"+2 Attack, Sp. Atk, Speed for 1/2 user's max HP.","Raises the user's Attack, Special Attack, and Speed by 2 stages in exchange for the user losing 1/2 of its maximum HP, rounded down. Fails if the user would faint or if its Attack, Special Attack, and Speed stat stages would not change.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9a8949cb-8739-42e7-9630-9fc9bf0c6a90,Aqua Tail,401,Water,Physical,normal,90,90,0,10,No additional effect.,No additional effect.,false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
9a8c3ae7-4158-4110-8be3-07ae6c5a39d1,Yawn,281,Normal,Status,normal,0,-1,0,10,Puts the target to sleep after 1 turn.,"Causes the target to fall asleep at the end of the next turn. Fails when used if the target cannot fall asleep or if it already has a non-volatile status condition. At the end of the next turn, if the target is still active, does not have a non-volatile status condition, and can fall asleep, it falls asleep. If the target becomes affected, this effect cannot be prevented by Safeguard or a substitute, or by falling asleep and waking up during the effect.",false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9ab3efa4-10aa-47bf-9d73-a75fe0e4785e,Tri Attack,161,Normal,Special,normal,80,100,0,10,20% chance to paralyze or burn or freeze target.,"Has a 20% chance to either burn, freeze, or paralyze the target.",true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
9ac72a8c-db0e-4cf1-8aa2-1597b110563e,Play Rough,583,Fairy,Physical,normal,90,90,0,10,10% chance to lower the target's Attack by 1.,Has a 10% chance to lower the target's Attack by 1 stage.,true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
9acf3737-f86f-4fb8-ab00-2e2ede7169ea,Will-O-Wisp,261,Fire,Status,normal,0,85,0,15,Burns the target.,Burns the target.,false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9ad751f8-76d1-4077-8eaf-94a97e2ba76b,Octolock,753,Fighting,Status,normal,0,100,0,15,"Traps target, lowers Def and SpD by 1 each turn.","Prevents the target from switching out. At the end of each turn during effect, the target's Defense and Special Defense are lowered by 1 stage. The target can still switch out if it is holding Shed Shell or uses Baton Pass, Flip Turn, Parting Shot, Teleport, U-turn, or Volt Switch. The effect ends if either the user or the target leaves the field.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
9b90ba71-27bf-4861-b3cc-a7c91705a049,Spike Cannon,131,Normal,Physical,normal,20,100,0,15,Hits 2-5 times in one turn.,"Hits two to five times. Has a 35% chance to hit two or three times and a 15% chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits. If the user has the Skill Link Ability, this move will always hit five times.",false,true,5,2,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
9bb9bab9-76e7-4ece-a544-b5d6644c3a60,Toxic,92,Poison,Status,normal,0,90,0,10,Badly poisons the target. Poison types can't miss.,"Badly poisons the target. If a Poison-type Pokemon uses this move, the target cannot avoid the attack, even if the target is in the middle of a two-turn move.",false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9bef4276-eed0-4b9b-a3a2-b4ada8ccc512,Luster Purge,295,Psychic,Special,normal,95,100,0,5,50% chance to lower the target's Sp. Def by 1.,Has a 50% chance to lower the target's Special Defense by 1 stage.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,true
9c74e0da-7fd4-40aa-b3e6-c428ab0613d3,Power Swap,384,Psychic,Status,normal,0,-1,0,10,Swaps Attack and Sp. Atk stat stages with target.,The user swaps its Attack and Special Attack stat stage changes with the target.,false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9c764e8f-9dbc-4fce-bb00-7f12ee222ed1,Fishious Rend,755,Water,Physical,normal,85,100,0,10,Power doubles if user moves before the target.,Power doubles if the user moves before the target.,false,false,,,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false
9ce1200f-3bfb-4aeb-8581-6623915d64c6,Smokescreen,108,Normal,Status,normal,0,100,0,20,Lowers the target's accuracy by 1.,Lowers the target's accuracy by 1 stage.,false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9d790eb0-1f6e-4715-adf7-c1564dae40e9,Hidden Power Ground,237,Ground,Special,normal,60,100,0,15,,,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
9da48ee1-9cf5-4b67-b46d-12f2a2065bd4,Surf,57,Water,Special,allAdjacent,90,100,0,15,Hits adjacent Pokemon. Double damage on Dive.,Damage doubles if the target is using Dive.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9e1b73e1-781b-4a4c-b0c0-49c6ca294dda,Dragon Cheer,913,Dragon,Status,adjacentAlly,0,-1,0,15,"Ally: Crit ratio +1, or +2 if ally is Dragon type.","Raises the target's chance for a critical hit by 1 stage, or by 2 stages if the target is Dragon type. Fails if there is no ally adjacent to the user, or if the target already has this effect or the Focus Energy effect. Baton Pass can be used to transfer this effect to an ally.",false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9e2b0636-0510-425c-9e2b-d1342bdfdf14,Focus Blast,411,Fighting,Special,normal,120,70,0,5,10% chance to lower the target's Sp. Def by 1.,Has a 10% chance to lower the target's Special Defense by 1 stage.,true,false,,,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,true
9e45eb7b-71b2-4e15-b30b-42029fa4d87d,Land's Wrath,616,Ground,Physical,allAdjacentFoes,90,100,0,10,No additional effect. Hits adjacent foes.,No additional effect.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
9e59b3bf-dcfa-4959-98c9-3cffd0a51815,Scratch,10,Normal,Physical,normal,40,100,0,35,No additional effect.,No additional effect.,false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
9e8b0260-3ab6-4399-bfaf-36aa0e4f0396,Baby-Doll Eyes,608,Fairy,Status,normal,0,100,1,30,Lowers the target's Attack by 1.,Lowers the target's Attack by 1 stage.,false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9e951f78-1e3d-4833-9a1d-a83ce858f7aa,Life Dew,791,Water,Status,allies,0,-1,0,10,Heals the user and its allies by 1/4 their max HP.,"Each Pokemon on the user's side restores 1/4 of its maximum HP, rounded half up.",false,false,,,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
9e982b19-bbd4-43b1-b121-c16bac5a6252,Corrosive Gas,810,Poison,Status,allAdjacent,0,100,0,40,Removes adjacent Pokemon's held items.,"The target loses its held item. This move cannot cause Pokemon with the Sticky Hold Ability to lose their held item or cause a Kyogre, a Groudon, a Giratina, an Arceus, a Genesect, a Silvally, a Zacian, or a Zamazenta to lose their Blue Orb, Red Orb, Griseous Orb, Plate, Drive, Memory, Rusted Sword, or Rusted Shield respectively. Items lost to this move cannot be regained with Recycle or the Harvest Ability.",false,false,,,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
9efe1543-aefc-4629-b882-e153c3e6c067,Protect,182,Normal,Status,self,0,-1,4,10,Prevents moves from affecting the user this turn.,"The user is protected from most attacks made by other Pokemon during this turn. This move has a 1/X chance of being successful, where X starts at 1 and triples each time this move is successfully used. X resets to 1 if this move fails, if the user's last move used is not Baneful Bunker, Burning Bulwark, Detect, Endure, King's Shield, Max Guard, Obstruct, Protect, Quick Guard, Silk Trap, Spiky Shield, or Wide Guard, or if it was one of those moves and the user's protection was broken. Fails if the user moves last this turn.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
9f5ccfbf-fd4e-4544-b10e-8ac56ed3a425,Zing Zap,716,Electric,Physical,normal,80,100,0,10,30% chance to make the target flinch.,Has a 30% chance to make the target flinch.,true,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,true
9fd9ff69-0954-4b43-bd4f-b124bb002bc1,Ice Punch,8,Ice,Physical,normal,75,100,0,15,10% chance to freeze the target.,Has a 10% chance to freeze the target.,true,false,,,false,false,false,false,false,true,false,false,false,false,true,false,false,false,true,false,false,false,true
a0168581-7437-4c9d-951e-594840ee8c3f,Expanding Force,797,Psychic,Special,normal,80,100,0,10,"User on Psychic Terrain: 1.5x power, hits foes.","If the current terrain is Psychic Terrain and the user is grounded, this move hits all opposing Pokemon and has its power multiplied by 1.5.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
a01ec1e5-b88a-4970-89de-5b113be9d346,Foresight,193,Normal,Status,normal,0,-1,0,40,"Fighting, Normal hit Ghost. Evasiveness ignored.","As long as the target remains active, its evasiveness stat stage is ignored during accuracy checks against it if it is greater than 0, and Normal- and Fighting-type attacks can hit the target if it is a Ghost type. Fails if the target is already affected, or affected by Miracle Eye or Odor Sleuth.",false,false,,,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
a0367aaf-98b2-48d4-b370-0dfa009b4477,Helping Hand,270,Normal,Status,adjacentAlly,0,-1,5,20,One adjacent ally's move power is 1.5x this turn.,"The power of the target's attack this turn is multiplied by 1.5 (this effect is stackable). Fails if there is no ally adjacent to the user or if the ally already moved this turn, but does not fail if the ally is using a two-turn move.",false,false,,,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
a045efe4-bb3a-46e1-b902-f6f199d38263,Fusion Bolt,559,Electric,Physical,normal,100,100,0,5,Power doubles if used after Fusion Flare this turn.,Power doubles if the last move used by any Pokemon this turn was Fusion Flare.,false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
a04c7986-0e9a-4552-a935-05593d6dfe2f,Court Change,756,Normal,Status,all,0,100,0,10,Swaps user's field effects with the opposing side.,"Switches the Mist, Light Screen, Reflect, Spikes, Safeguard, Tailwind, Toxic Spikes, Stealth Rock, Water Pledge, Fire Pledge, Grass Pledge, Sticky Web, Aurora Veil, G-Max Steelsurge, G-Max Cannonade, G-Max Vine Lash, and G-Max Wildfire effects from the user's side to the opposing side and vice versa.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
a0d576d0-315f-4fcf-ad36-ecf902c80ae2,Tidy Up,882,Normal,Status,self,0,-1,0,10,"User +1 Atk, Spe. Clears all substitutes/hazards.","Raises the user's Attack and Speed by 1 stage. Removes substitutes from all active Pokemon and ends the effects of Spikes, Stealth Rock, Sticky Web, and Toxic Spikes for both sides.",false,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
a15d7788-dfb6-4756-95a9-0c1aad5aa5cd,Quick Attack,98,Normal,Physical,normal,40,100,1,30,Usually goes first.,No additional effect.,false,false,,,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true
a16b699d-a778-4018-8a81-d570697f933e,Buzzy Buzz,734,Electric,Special,normal,60,100,0,20,100% chance to paralyze the foe.,Has a 100% chance to paralyze the foe.,true,false,,,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false
